Species_Name,tiplabel,gen,fam,ord,clade,higher,MSW3_sciName_matched,genes,extinct.,samp,PC
Thyroptera_wynneae,Thyroptera_wynneae_THYROPTERIDAE_CHIROPTERA,Thyroptera,THYROPTERIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,NA,0,0,imputed,PC16_PhyllostomidRelated
Tlacuatzin_canescens,Tlacuatzin_canescens_DIDELPHIDAE_DIDELPHIMORPHIA,Tlacuatzin,DIDELPHIDAE,DIDELPHIMORPHIA,Didelphimorphia,Marsupialia,Tlacuatzin_canescens,6,0,sampled,PC1_Marsupials
Tokudaia_muenninki,Tokudaia_muenninki_MURIDAE_RODENTIA,Tokudaia,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Tokudaia_muenninki,3,0,sampled,PC11_Muridae
Tokudaia_osimensis,Tokudaia_osimensis_MURIDAE_RODENTIA,Tokudaia,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Tokudaia_osimensis,6,0,sampled,PC11_Muridae
Tokudaia_tokunoshimensis,Tokudaia_tokunoshimensis_MURIDAE_RODENTIA,Tokudaia,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,NA,3,0,sampled,PC11_Muridae
Tolypeutes_matacus,Tolypeutes_matacus_DASYPODIDAE_CINGULATA,Tolypeutes,DASYPODIDAE,CINGULATA,Xenarthra,Xenart.,Tolypeutes_matacus,4,0,sampled,PC3_Xenarthra
Tolypeutes_tricinctus,Tolypeutes_tricinctus_DASYPODIDAE_CINGULATA,Tolypeutes,DASYPODIDAE,CINGULATA,Xenarthra,Xenart.,Tolypeutes_tricinctus,0,0,imputed,PC3_Xenarthra
Tomopeas_ravus,Tomopeas_ravus_MOLOSSIDAE_CHIROPTERA,Tomopeas,MOLOSSIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Tomopeas_ravus,0,0,imputed,PC17_VespertilionidRelated
Tonatia_bidens,Tonatia_bidens_PHYLLOSTOMIDAE_CHIROPTERA,Tonatia,PHYLLOSTOMIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Tonatia_bidens,6,0,sampled,PC16_PhyllostomidRelated
Tonatia_saurophila,Tonatia_saurophila_PHYLLOSTOMIDAE_CHIROPTERA,Tonatia,PHYLLOSTOMIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Tonatia_saurophila,9,0,sampled,PC16_PhyllostomidRelated
Tonkinomys_daovantieni,Tonkinomys_daovantieni_MURIDAE_RODENTIA,Tonkinomys,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,NA,3,0,sampled,PC11_Muridae
Toromys_grandis,Toromys_grandis_ECHIMYIDAE_RODENTIA,Toromys,ECHIMYIDAE,RODENTIA,Guinea_pig-related,Euarchontoglires,NA,4,0,sampled,PC14_GuineaPigRelated
Toromys_rhipidurus,Toromys_rhipidurus_ECHIMYIDAE_RODENTIA,Toromys,ECHIMYIDAE,RODENTIA,Guinea_pig-related,Euarchontoglires,Makalata_rhipidura,4,0,sampled,PC14_GuineaPigRelated
Trachops_cirrhosus,Trachops_cirrhosus_PHYLLOSTOMIDAE_CHIROPTERA,Trachops,PHYLLOSTOMIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Trachops_cirrhosus,8,0,sampled,PC16_PhyllostomidRelated
Trachypithecus_auratus,Trachypithecus_auratus_CERCOPITHECIDAE_PRIMATES,Trachypithecus,CERCOPITHECIDAE,PRIMATES,Catarrhini,Euarchontoglires,Trachypithecus_auratus,1,0,sampled,PC5_Primates
Trachypithecus_barbei,Trachypithecus_barbei_CERCOPITHECIDAE_PRIMATES,Trachypithecus,CERCOPITHECIDAE,PRIMATES,Catarrhini,Euarchontoglires,Trachypithecus_barbei,1,0,sampled,PC5_Primates
Trachypithecus_cristatus,Trachypithecus_cristatus_CERCOPITHECIDAE_PRIMATES,Trachypithecus,CERCOPITHECIDAE,PRIMATES,Catarrhini,Euarchontoglires,Trachypithecus_cristatus,5,0,sampled,PC5_Primates
Trachypithecus_delacouri,Trachypithecus_delacouri_CERCOPITHECIDAE_PRIMATES,Trachypithecus,CERCOPITHECIDAE,PRIMATES,Catarrhini,Euarchontoglires,Trachypithecus_delacouri,9,0,sampled,PC5_Primates
Trachypithecus_francoisi,Trachypithecus_francoisi_CERCOPITHECIDAE_PRIMATES,Trachypithecus,CERCOPITHECIDAE,PRIMATES,Catarrhini,Euarchontoglires,Trachypithecus_francoisi,14,0,sampled,PC5_Primates
Trachypithecus_geei,Trachypithecus_geei_CERCOPITHECIDAE_PRIMATES,Trachypithecus,CERCOPITHECIDAE,PRIMATES,Catarrhini,Euarchontoglires,Trachypithecus_geei,2,0,sampled,PC5_Primates
Trachypithecus_germaini,Trachypithecus_germaini_CERCOPITHECIDAE_PRIMATES,Trachypithecus,CERCOPITHECIDAE,PRIMATES,Catarrhini,Euarchontoglires,Trachypithecus_germaini,4,0,sampled,PC5_Primates
Trachypithecus_hatinhensis,Trachypithecus_hatinhensis_CERCOPITHECIDAE_PRIMATES,Trachypithecus,CERCOPITHECIDAE,PRIMATES,Catarrhini,Euarchontoglires,Trachypithecus_hatinhensis,10,0,sampled,PC5_Primates
Trachypithecus_johnii,Trachypithecus_johnii_CERCOPITHECIDAE_PRIMATES,Trachypithecus,CERCOPITHECIDAE,PRIMATES,Catarrhini,Euarchontoglires,Trachypithecus_johnii,3,0,sampled,PC5_Primates
Trachypithecus_laotum,Trachypithecus_laotum_CERCOPITHECIDAE_PRIMATES,Trachypithecus,CERCOPITHECIDAE,PRIMATES,Catarrhini,Euarchontoglires,Trachypithecus_laotum,1,0,sampled,PC5_Primates
Trachypithecus_obscurus,Trachypithecus_obscurus_CERCOPITHECIDAE_PRIMATES,Trachypithecus,CERCOPITHECIDAE,PRIMATES,Catarrhini,Euarchontoglires,Trachypithecus_obscurus,15,0,sampled,PC5_Primates
Trachypithecus_phayrei,Trachypithecus_phayrei_CERCOPITHECIDAE_PRIMATES,Trachypithecus,CERCOPITHECIDAE,PRIMATES,Catarrhini,Euarchontoglires,Trachypithecus_phayrei,9,0,sampled,PC5_Primates
Trachypithecus_pileatus,Trachypithecus_pileatus_CERCOPITHECIDAE_PRIMATES,Trachypithecus,CERCOPITHECIDAE,PRIMATES,Catarrhini,Euarchontoglires,Trachypithecus_pileatus,4,0,sampled,PC5_Primates
Trachypithecus_poliocephalus,Trachypithecus_poliocephalus_CERCOPITHECIDAE_PRIMATES,Trachypithecus,CERCOPITHECIDAE,PRIMATES,Catarrhini,Euarchontoglires,Trachypithecus_poliocephalus,2,0,sampled,PC5_Primates
Trachypithecus_shortridgei,Trachypithecus_shortridgei_CERCOPITHECIDAE_PRIMATES,Trachypithecus,CERCOPITHECIDAE,PRIMATES,Catarrhini,Euarchontoglires,Trachypithecus_shortridgei,4,0,sampled,PC5_Primates
Trachypithecus_vetulus,Trachypithecus_vetulus_CERCOPITHECIDAE_PRIMATES,Trachypithecus,CERCOPITHECIDAE,PRIMATES,Catarrhini,Euarchontoglires,Trachypithecus_vetulus,12,0,sampled,PC5_Primates
Tragelaphus_angasii,Tragelaphus_angasii_BOVIDAE_CETARTIODACTYLA,Tragelaphus,BOVIDAE,CETARTIODACTYLA,Ruminantia,Laurasiatheria,Tragelaphus_angasii,4,0,sampled,PC20_Cetartiodactyla
Tragelaphus_buxtoni,Tragelaphus_buxtoni_BOVIDAE_CETARTIODACTYLA,Tragelaphus,BOVIDAE,CETARTIODACTYLA,Ruminantia,Laurasiatheria,Tragelaphus_buxtoni,0,0,imputed,PC20_Cetartiodactyla
Tragelaphus_derbianus,Tragelaphus_derbianus_BOVIDAE_CETARTIODACTYLA,Tragelaphus,BOVIDAE,CETARTIODACTYLA,Ruminantia,Laurasiatheria,NA,4,0,sampled,PC20_Cetartiodactyla
Tragelaphus_eurycerus,Tragelaphus_eurycerus_BOVIDAE_CETARTIODACTYLA,Tragelaphus,BOVIDAE,CETARTIODACTYLA,Ruminantia,Laurasiatheria,Tragelaphus_eurycerus,18,0,sampled,PC20_Cetartiodactyla
Tragelaphus_imberbis,Tragelaphus_imberbis_BOVIDAE_CETARTIODACTYLA,Tragelaphus,BOVIDAE,CETARTIODACTYLA,Ruminantia,Laurasiatheria,Tragelaphus_imberbis,4,0,sampled,PC20_Cetartiodactyla
Tragelaphus_oryx,Tragelaphus_oryx_BOVIDAE_CETARTIODACTYLA,Tragelaphus,BOVIDAE,CETARTIODACTYLA,Ruminantia,Laurasiatheria,NA,4,0,sampled,PC20_Cetartiodactyla
Tragelaphus_scriptus,Tragelaphus_scriptus_BOVIDAE_CETARTIODACTYLA,Tragelaphus,BOVIDAE,CETARTIODACTYLA,Ruminantia,Laurasiatheria,Tragelaphus_scriptus,4,0,sampled,PC20_Cetartiodactyla
Tragelaphus_spekii,Tragelaphus_spekii_BOVIDAE_CETARTIODACTYLA,Tragelaphus,BOVIDAE,CETARTIODACTYLA,Ruminantia,Laurasiatheria,Tragelaphus_spekii,4,0,sampled,PC20_Cetartiodactyla
Tragelaphus_strepsiceros,Tragelaphus_strepsiceros_BOVIDAE_CETARTIODACTYLA,Tragelaphus,BOVIDAE,CETARTIODACTYLA,Ruminantia,Laurasiatheria,Tragelaphus_strepsiceros,3,0,sampled,PC20_Cetartiodactyla
Tragulus_javanicus,Tragulus_javanicus_TRAGULIDAE_CETARTIODACTYLA,Tragulus,TRAGULIDAE,CETARTIODACTYLA,Ruminantia,Laurasiatheria,Tragulus_javanicus,3,0,sampled,PC20_Cetartiodactyla
Tragulus_kanchil,Tragulus_kanchil_TRAGULIDAE_CETARTIODACTYLA,Tragulus,TRAGULIDAE,CETARTIODACTYLA,Ruminantia,Laurasiatheria,Tragulus_kanchil,3,0,sampled,PC20_Cetartiodactyla
Tragulus_napu,Tragulus_napu_TRAGULIDAE_CETARTIODACTYLA,Tragulus,TRAGULIDAE,CETARTIODACTYLA,Ruminantia,Laurasiatheria,Tragulus_napu,25,0,sampled,PC20_Cetartiodactyla
Tragulus_nigricans,Tragulus_nigricans_TRAGULIDAE_CETARTIODACTYLA,Tragulus,TRAGULIDAE,CETARTIODACTYLA,Ruminantia,Laurasiatheria,Tragulus_nigricans,0,0,imputed,PC20_Cetartiodactyla
Tragulus_versicolor,Tragulus_versicolor_TRAGULIDAE_CETARTIODACTYLA,Tragulus,TRAGULIDAE,CETARTIODACTYLA,Ruminantia,Laurasiatheria,Tragulus_versicolor,0,0,imputed,PC20_Cetartiodactyla
Tragulus_williamsoni,Tragulus_williamsoni_TRAGULIDAE_CETARTIODACTYLA,Tragulus,TRAGULIDAE,CETARTIODACTYLA,Ruminantia,Laurasiatheria,Tragulus_williamsoni,0,0,imputed,PC20_Cetartiodactyla
Transandinomys_bolivaris,Transandinomys_bolivaris_CRICETIDAE_RODENTIA,Transandinomys,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,NA,3,0,sampled,PC12_Cricetidae
Transandinomys_talamancae,Transandinomys_talamancae_CRICETIDAE_RODENTIA,Transandinomys,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,NA,8,0,sampled,PC12_Cricetidae
Tremarctos_ornatus,Tremarctos_ornatus_URSIDAE_CARNIVORA,Tremarctos,URSIDAE,CARNIVORA,Caniformes,Laurasiatheria,Tremarctos_ornatus,6,0,sampled,PC22_Carnivora
Triaenops_afer,Triaenops_afer_HIPPOSIDERIDAE_CHIROPTERA,Triaenops,HIPPOSIDERIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,NA,1,0,sampled,PC19_Yinpterochiroptera
Triaenops_menamena,Triaenops_menamena_HIPPOSIDERIDAE_CHIROPTERA,Triaenops,HIPPOSIDERIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,NA,8,0,sampled,PC19_Yinpterochiroptera
Triaenops_parvus,Triaenops_parvus_HIPPOSIDERIDAE_CHIROPTERA,Triaenops,HIPPOSIDERIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,NA,0,0,imputed,PC19_Yinpterochiroptera
Triaenops_persicus,Triaenops_persicus_HIPPOSIDERIDAE_CHIROPTERA,Triaenops,HIPPOSIDERIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Triaenops_persicus,9,0,sampled,PC19_Yinpterochiroptera
Triaenops_rufus,Triaenops_rufus_HIPPOSIDERIDAE_CHIROPTERA,Triaenops,HIPPOSIDERIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Triaenops_rufus,1,0,sampled,PC19_Yinpterochiroptera
Trichechus_inunguis,Trichechus_inunguis_TRICHECHIDAE_SIRENIA,Trichechus,TRICHECHIDAE,SIRENIA,Afrotheria,Afroth.,Trichechus_inunguis,1,0,sampled,PC2_Afrotheria
Trichechus_manatus,Trichechus_manatus_TRICHECHIDAE_SIRENIA,Trichechus,TRICHECHIDAE,SIRENIA,Afrotheria,Afroth.,Trichechus_manatus,31,0,sampled,PC2_Afrotheria
Trichechus_senegalensis,Trichechus_senegalensis_TRICHECHIDAE_SIRENIA,Trichechus,TRICHECHIDAE,SIRENIA,Afrotheria,Afroth.,Trichechus_senegalensis,1,0,sampled,PC2_Afrotheria
Trichosurus_caninus,Trichosurus_caninus_PHALANGERIDAE_DIPROTODONTIA,Trichosurus,PHALANGERIDAE,DIPROTODONTIA,Diprodontia,Marsupialia,Trichosurus_caninus,9,0,sampled,PC1_Marsupials
Trichosurus_cunninghami,Trichosurus_cunninghami_PHALANGERIDAE_DIPROTODONTIA,Trichosurus,PHALANGERIDAE,DIPROTODONTIA,Diprodontia,Marsupialia,Trichosurus_cunninghami,0,0,imputed,PC1_Marsupials
Trichosurus_vulpecula,Trichosurus_vulpecula_PHALANGERIDAE_DIPROTODONTIA,Trichosurus,PHALANGERIDAE,DIPROTODONTIA,Diprodontia,Marsupialia,Trichosurus_vulpecula,29,0,sampled,PC1_Marsupials
Trichys_fasciculata,Trichys_fasciculata_HYSTRICIDAE_RODENTIA,Trichys,HYSTRICIDAE,RODENTIA,Guinea_pig-related,Euarchontoglires,Trichys_fasciculata,6,0,sampled,PC14_GuineaPigRelated
Trinomys_albispinus,Trinomys_albispinus_ECHIMYIDAE_RODENTIA,Trinomys,ECHIMYIDAE,RODENTIA,Guinea_pig-related,Euarchontoglires,Trinomys_albispinus,6,0,sampled,PC14_GuineaPigRelated
Trinomys_dimidiatus,Trinomys_dimidiatus_ECHIMYIDAE_RODENTIA,Trinomys,ECHIMYIDAE,RODENTIA,Guinea_pig-related,Euarchontoglires,Trinomys_dimidiatus,6,0,sampled,PC14_GuineaPigRelated
Trinomys_eliasi,Trinomys_eliasi_ECHIMYIDAE_RODENTIA,Trinomys,ECHIMYIDAE,RODENTIA,Guinea_pig-related,Euarchontoglires,Trinomys_eliasi,1,0,sampled,PC14_GuineaPigRelated
Trinomys_gratiosus,Trinomys_gratiosus_ECHIMYIDAE_RODENTIA,Trinomys,ECHIMYIDAE,RODENTIA,Guinea_pig-related,Euarchontoglires,Trinomys_gratiosus,1,0,sampled,PC14_GuineaPigRelated
Trinomys_iheringi,Trinomys_iheringi_ECHIMYIDAE_RODENTIA,Trinomys,ECHIMYIDAE,RODENTIA,Guinea_pig-related,Euarchontoglires,Trinomys_iheringi,4,0,sampled,PC14_GuineaPigRelated
Trinomys_mirapitanga,Trinomys_mirapitanga_ECHIMYIDAE_RODENTIA,Trinomys,ECHIMYIDAE,RODENTIA,Guinea_pig-related,Euarchontoglires,Trinomys_mirapitanga,0,0,imputed,PC14_GuineaPigRelated
Trinomys_moojeni,Trinomys_moojeni_ECHIMYIDAE_RODENTIA,Trinomys,ECHIMYIDAE,RODENTIA,Guinea_pig-related,Euarchontoglires,Trinomys_moojeni,1,0,sampled,PC14_GuineaPigRelated
Trinomys_myosuros,Trinomys_myosuros_ECHIMYIDAE_RODENTIA,Trinomys,ECHIMYIDAE,RODENTIA,Guinea_pig-related,Euarchontoglires,Trinomys_myosuros,0,0,imputed,PC14_GuineaPigRelated
Trinomys_paratus,Trinomys_paratus_ECHIMYIDAE_RODENTIA,Trinomys,ECHIMYIDAE,RODENTIA,Guinea_pig-related,Euarchontoglires,Trinomys_paratus,5,0,sampled,PC14_GuineaPigRelated
Trinomys_setosus,Trinomys_setosus_ECHIMYIDAE_RODENTIA,Trinomys,ECHIMYIDAE,RODENTIA,Guinea_pig-related,Euarchontoglires,Trinomys_setosus,3,0,sampled,PC14_GuineaPigRelated
Trinomys_yonenagae,Trinomys_yonenagae_ECHIMYIDAE_RODENTIA,Trinomys,ECHIMYIDAE,RODENTIA,Guinea_pig-related,Euarchontoglires,Trinomys_yonenagae,3,0,sampled,PC14_GuineaPigRelated
Trinycteris_nicefori,Trinycteris_nicefori_PHYLLOSTOMIDAE_CHIROPTERA,Trinycteris,PHYLLOSTOMIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Trinycteris_nicefori,6,0,sampled,PC16_PhyllostomidRelated
Trogopterus_xanthipes,Trogopterus_xanthipes_SCIURIDAE_RODENTIA,Trogopterus,SCIURIDAE,RODENTIA,Squirrel-related,Euarchontoglires,Trogopterus_xanthipes,1,0,sampled,PC13_SquirrelRelated
Tryphomys_adustus,Tryphomys_adustus_MURIDAE_RODENTIA,Tryphomys,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Tryphomys_adustus,0,0,imputed,PC11_Muridae
Tscherskia_triton,Tscherskia_triton_CRICETIDAE_RODENTIA,Tscherskia,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Tscherskia_triton,5,0,sampled,PC12_Cricetidae
Tupaia_belangeri,Tupaia_belangeri_TUPAIIDAE_SCANDENTIA,Tupaia,TUPAIIDAE,SCANDENTIA,Scandentia,Euarchontoglires,Tupaia_belangeri,29,0,sampled,PC4_Scandentia
Tupaia_chrysogaster,Tupaia_chrysogaster_TUPAIIDAE_SCANDENTIA,Tupaia,TUPAIIDAE,SCANDENTIA,Scandentia,Euarchontoglires,Tupaia_chrysogaster,0,0,imputed,PC4_Scandentia
Tupaia_dorsalis,Tupaia_dorsalis_TUPAIIDAE_SCANDENTIA,Tupaia,TUPAIIDAE,SCANDENTIA,Scandentia,Euarchontoglires,Tupaia_dorsalis,6,0,sampled,PC4_Scandentia
Tupaia_glis,Tupaia_glis_TUPAIIDAE_SCANDENTIA,Tupaia,TUPAIIDAE,SCANDENTIA,Scandentia,Euarchontoglires,Tupaia_glis,18,0,sampled,PC4_Scandentia
Tupaia_gracilis,Tupaia_gracilis_TUPAIIDAE_SCANDENTIA,Tupaia,TUPAIIDAE,SCANDENTIA,Scandentia,Euarchontoglires,Tupaia_gracilis,5,0,sampled,PC4_Scandentia
Tupaia_javanica,Tupaia_javanica_TUPAIIDAE_SCANDENTIA,Tupaia,TUPAIIDAE,SCANDENTIA,Scandentia,Euarchontoglires,Tupaia_javanica,0,0,imputed,PC4_Scandentia
Tupaia_longipes,Tupaia_longipes_TUPAIIDAE_SCANDENTIA,Tupaia,TUPAIIDAE,SCANDENTIA,Scandentia,Euarchontoglires,Tupaia_longipes,7,0,sampled,PC4_Scandentia
Tupaia_minor,Tupaia_minor_TUPAIIDAE_SCANDENTIA,Tupaia,TUPAIIDAE,SCANDENTIA,Scandentia,Euarchontoglires,Tupaia_minor,24,0,sampled,PC4_Scandentia
Tupaia_moellendorffi,Tupaia_moellendorffi_TUPAIIDAE_SCANDENTIA,Tupaia,TUPAIIDAE,SCANDENTIA,Scandentia,Euarchontoglires,Tupaia_moellendorffi,0,0,imputed,PC4_Scandentia
Tupaia_montana,Tupaia_montana_TUPAIIDAE_SCANDENTIA,Tupaia,TUPAIIDAE,SCANDENTIA,Scandentia,Euarchontoglires,Tupaia_montana,0,0,imputed,PC4_Scandentia
Tupaia_nicobarica,Tupaia_nicobarica_TUPAIIDAE_SCANDENTIA,Tupaia,TUPAIIDAE,SCANDENTIA,Scandentia,Euarchontoglires,Tupaia_nicobarica,0,0,imputed,PC4_Scandentia
Tupaia_palawanensis,Tupaia_palawanensis_TUPAIIDAE_SCANDENTIA,Tupaia,TUPAIIDAE,SCANDENTIA,Scandentia,Euarchontoglires,Tupaia_palawanensis,5,0,sampled,PC4_Scandentia
Tupaia_picta,Tupaia_picta_TUPAIIDAE_SCANDENTIA,Tupaia,TUPAIIDAE,SCANDENTIA,Scandentia,Euarchontoglires,Tupaia_picta,0,0,imputed,PC4_Scandentia
Tupaia_splendidula,Tupaia_splendidula_TUPAIIDAE_SCANDENTIA,Tupaia,TUPAIIDAE,SCANDENTIA,Scandentia,Euarchontoglires,Tupaia_splendidula,6,0,sampled,PC4_Scandentia
Tupaia_tana,Tupaia_tana_TUPAIIDAE_SCANDENTIA,Tupaia,TUPAIIDAE,SCANDENTIA,Scandentia,Euarchontoglires,Tupaia_tana,11,0,sampled,PC4_Scandentia
Tursiops_aduncus,Tursiops_aduncus_DELPHINIDAE_CETARTIODACTYLA,Tursiops,DELPHINIDAE,CETARTIODACTYLA,Whippomorpha,Laurasiatheria,Tursiops_aduncus,7,0,sampled,PC20_Cetartiodactyla
Tursiops_australis,Tursiops_australis_DELPHINIDAE_CETARTIODACTYLA,Tursiops,DELPHINIDAE,CETARTIODACTYLA,Whippomorpha,Laurasiatheria,NA,4,0,sampled,PC20_Cetartiodactyla
Tursiops_truncatus,Tursiops_truncatus_DELPHINIDAE_CETARTIODACTYLA,Tursiops,DELPHINIDAE,CETARTIODACTYLA,Whippomorpha,Laurasiatheria,Tursiops_truncatus,31,0,sampled,PC20_Cetartiodactyla
Tylomys_bullaris,Tylomys_bullaris_CRICETIDAE_RODENTIA,Tylomys,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Tylomys_bullaris,0,0,imputed,PC12_Cricetidae
Tylomys_fulviventer,Tylomys_fulviventer_CRICETIDAE_RODENTIA,Tylomys,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Tylomys_fulviventer,0,0,imputed,PC12_Cricetidae
Tylomys_mirae,Tylomys_mirae_CRICETIDAE_RODENTIA,Tylomys,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Tylomys_mirae,0,0,imputed,PC12_Cricetidae
Tylomys_nudicaudus,Tylomys_nudicaudus_CRICETIDAE_RODENTIA,Tylomys,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Tylomys_nudicaudus,8,0,sampled,PC12_Cricetidae
Tylomys_panamensis,Tylomys_panamensis_CRICETIDAE_RODENTIA,Tylomys,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Tylomys_panamensis,0,0,imputed,PC12_Cricetidae
Tylomys_tumbalensis,Tylomys_tumbalensis_CRICETIDAE_RODENTIA,Tylomys,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Tylomys_tumbalensis,0,0,imputed,PC12_Cricetidae
Tylomys_watsoni,Tylomys_watsoni_CRICETIDAE_RODENTIA,Tylomys,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Tylomys_watsoni,3,0,sampled,PC12_Cricetidae
Tylonycteris_pachypus,Tylonycteris_pachypus_VESPERTILIONIDAE_CHIROPTERA,Tylonycteris,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Tylonycteris_pachypus,5,0,sampled,PC17_VespertilionidRelated
Tylonycteris_pygmaeus,Tylonycteris_pygmaeus_VESPERTILIONIDAE_CHIROPTERA,Tylonycteris,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,NA,0,0,imputed,PC17_VespertilionidRelated
Tylonycteris_robustula,Tylonycteris_robustula_VESPERTILIONIDAE_CHIROPTERA,Tylonycteris,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Tylonycteris_robustula,4,0,sampled,PC17_VespertilionidRelated
Tympanoctomys_barrerae,Tympanoctomys_barrerae_OCTODONTIDAE_RODENTIA,Tympanoctomys,OCTODONTIDAE,RODENTIA,Guinea_pig-related,Euarchontoglires,Tympanoctomys_barrerae,5,0,sampled,PC14_GuineaPigRelated
Tympanoctomys_kirchnerorum,Tympanoctomys_kirchnerorum_OCTODONTIDAE_RODENTIA,Tympanoctomys,OCTODONTIDAE,RODENTIA,Guinea_pig-related,Euarchontoglires,NA,0,0,imputed,PC14_GuineaPigRelated
Tympanoctomys_loschalchalerosorum,Tympanoctomys_loschalchalerosorum_OCTODONTIDAE_RODENTIA,Tympanoctomys,OCTODONTIDAE,RODENTIA,Guinea_pig-related,Euarchontoglires,Salinoctomys_loschalchalerosorum,4,0,sampled,PC14_GuineaPigRelated
Typhlomys_cinereus,Typhlomys_cinereus_PLATACANTHOMYIDAE_RODENTIA,Typhlomys,PLATACANTHOMYIDAE,RODENTIA,Mouse-related,Euarchontoglires,Typhlomys_cinereus,3,0,sampled,PC28_Platacanthomyidae
Uranomys_ruddi,Uranomys_ruddi_MURIDAE_RODENTIA,Uranomys,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Uranomys_ruddi,7,0,sampled,PC11_Muridae
Urocitellus_armatus,Urocitellus_armatus_SCIURIDAE_RODENTIA,Urocitellus,SCIURIDAE,RODENTIA,Squirrel-related,Euarchontoglires,Spermophilus_armatus,1,0,sampled,PC13_SquirrelRelated
Urocitellus_beldingi,Urocitellus_beldingi_SCIURIDAE_RODENTIA,Urocitellus,SCIURIDAE,RODENTIA,Squirrel-related,Euarchontoglires,Spermophilus_beldingi,1,0,sampled,PC13_SquirrelRelated
Urocitellus_brunneus,Urocitellus_brunneus_SCIURIDAE_RODENTIA,Urocitellus,SCIURIDAE,RODENTIA,Squirrel-related,Euarchontoglires,Spermophilus_brunneus,1,0,sampled,PC13_SquirrelRelated
Urocitellus_canus,Urocitellus_canus_SCIURIDAE_RODENTIA,Urocitellus,SCIURIDAE,RODENTIA,Squirrel-related,Euarchontoglires,Spermophilus_canus,1,0,sampled,PC13_SquirrelRelated
Urocitellus_columbianus,Urocitellus_columbianus_SCIURIDAE_RODENTIA,Urocitellus,SCIURIDAE,RODENTIA,Squirrel-related,Euarchontoglires,Spermophilus_columbianus,2,0,sampled,PC13_SquirrelRelated
Urocitellus_elegans,Urocitellus_elegans_SCIURIDAE_RODENTIA,Urocitellus,SCIURIDAE,RODENTIA,Squirrel-related,Euarchontoglires,Spermophilus_elegans,1,0,sampled,PC13_SquirrelRelated
Urocitellus_mollis,Urocitellus_mollis_SCIURIDAE_RODENTIA,Urocitellus,SCIURIDAE,RODENTIA,Squirrel-related,Euarchontoglires,Spermophilus_mollis,1,0,sampled,PC13_SquirrelRelated
Urocitellus_parryii,Urocitellus_parryii_SCIURIDAE_RODENTIA,Urocitellus,SCIURIDAE,RODENTIA,Squirrel-related,Euarchontoglires,Spermophilus_parryii,2,0,sampled,PC13_SquirrelRelated
Urocitellus_richardsonii,Urocitellus_richardsonii_SCIURIDAE_RODENTIA,Urocitellus,SCIURIDAE,RODENTIA,Squirrel-related,Euarchontoglires,Spermophilus_richardsonii,2,0,sampled,PC13_SquirrelRelated
Urocitellus_townsendii,Urocitellus_townsendii_SCIURIDAE_RODENTIA,Urocitellus,SCIURIDAE,RODENTIA,Squirrel-related,Euarchontoglires,Spermophilus_townsendii,1,0,sampled,PC13_SquirrelRelated
Urocitellus_undulatus,Urocitellus_undulatus_SCIURIDAE_RODENTIA,Urocitellus,SCIURIDAE,RODENTIA,Squirrel-related,Euarchontoglires,Spermophilus_undulatus,2,0,sampled,PC13_SquirrelRelated
Urocitellus_washingtoni,Urocitellus_washingtoni_SCIURIDAE_RODENTIA,Urocitellus,SCIURIDAE,RODENTIA,Squirrel-related,Euarchontoglires,Spermophilus_washingtoni,1,0,sampled,PC13_SquirrelRelated
